3362,"京铁师〔2009〕645号《车机联控作业》特殊情况旅客列车临时变更进路须经限速25公里的9号道岔侧向接发车车机联控用语（后方站与司机进行进、出站联控后，预告司机前方站变更接车线路）：
车站值班员:“XX（次）预告XX（站）变更X道接车”。
列车司机:“XX （次）XX（站）变更X道接车，司机明白”。",对,,
3363,"京铁师〔2009〕645号《车机联控作业》特殊情况旅客列车临时变更进路须经限速25公里的9号道岔侧向接发车车机联控用语（接入站内通过的列车，接车站在列车接近前）：
车站值班员:“XX（次）XX（站）变更X道通过，进站 [出站] [进出站]经9号道岔侧向”。
列车司机:“XX（次）XX（站）变更X道通过，进站 [出站] [进出站]经9号道岔侧向，司机明白”。",错,,
3364,"京铁师〔2009〕645号《车机联控作业》特殊情况旅客列车临时变更进路须经限速25公里的9号道岔侧向接发车车机联控用语（接入站内停车的列车，接车站在列车接近前）：
车站值班员:“XX（次）XX（站）X道停车，进站经9号道岔侧向，限速25公里”。
列车司机:“XX（次）XX（站）X道停车，进站经9号道岔侧向，限速25公里，司机明白”。",错,,
3365,"京铁师〔2009〕645号《车机联控作业》特殊情况旅客列车临时变更进路须经限速25公里的9号道岔侧向接发车车机联控用语（列车在站内停车再开，出站信号开放后）：
车站值班员:“XX（次）X道出站信号好（了），经道岔侧向，限速25公里”。
列车司机:“XX（次）X道出站信号好（了），经道岔侧向，限速25公里，司机明白”。",错,,
3366,"京铁师〔2009〕645号《车机联控作业》车站主动呼叫司机的作业,站内或区间限速车机联控用语（进入关系站前的第二个车站与司机联控关系站站内及区间限速的调度命令号）：
车站值班员:“XX（次），注意XX、XX……号调度命令”。
列车司机:“注意XX、XX……号调度命令，司机明白”。",对,,
3367,"京铁师〔2009〕645号《车机联控作业》车站主动呼叫司机的作业,站内或区间限速车机联控用语（站内存在一处限速地点，或前方区间存在一处限速地点，列车接近前）：
车站值班员:“XX（次）XX（站）X道通过[停车] ”。
列车司机:“XX（次）XX（站）X道通过[停车]，司机明白”。
车站值班员:“调度命令XX号，站内限速XX公里[XX场站内限速XX公里][区间XX公里XX米至 XX公里XX米限速XX公里]”。
列车司机:“调度命令XX号，站内限速XX公里[XX场站内限速XX公里] [区间XX公里XX米至 XX公里XX米限速XX公里]，司机明白”。",对,,
3368,"京铁师〔2009〕645号《车机联控作业》封锁施工开通后，车站按调度命令指定列车限速通过站内限速地段车机联控用语：
车站值班员:“XX（次），XX（站）呼叫，调度命令XX号，指定XX （次）为开通后第X列,站内限速XX公里”。
列车司机:“调度命令XX号，指定XX （次）为开通后第X列,站内限速XX公里，司机明白”。",对,,
3369,"京铁师〔2009〕645号《车机联控作业》封锁施工开通后，车站按调度命令指定列车限速通过区间限速地段车机联控用语：
车站值班员:“XX（次），XX（站）呼叫，调度命令XX号，指定XX （次）为开通后第X列,区间XX公里XX米至XX公里XX米限速XX公里”。
列车司机:“调度命令XX号，指定XX （次）为开通后第X列,区间XX公里XX米至XX公里XX米限速XX公里，司机明白”。",对,,
3370,"京铁师〔2009〕645号《车机联控作业》封锁施工开通后，车站按调度命令指定列车限速通过站内至区间限速地段车机联控用语：
车站值班员:“XX（次），XX（站）呼叫，调度命令XX号，指定XX （次）为开通后第X列, XX站内至XX（站）间XX公里XX米至XX公里XX米限速XX公里”。
列车司机:“调度命令XX号，指定XX （次）为开通后第X列, XX站内至XX（站）间XX公里XX米至XX公里XX米限速XX公里, 司机明白”。",对,,
3371,"京铁师〔2009〕645号《车机联控作业》机车空转造成钢轨擦伤后，司机报告车站车机联控用语：
列车司机:“XX（站），XX（次）在区间[站内] XX公里XX米（处）发生空转”。
车站值班员:“XX（次）在区间[站内] XX公里XX米（处）发生空转，，XX（站）明白”。",错,,
3372,"京铁师〔2009〕645号《车机联控作业》单机使用紧急制动停车后，车站或列车调度员呼叫追踪该单机运行的列车就地停车车机联控用语：车站值班员:“XX（次）XX（站）呼叫，前方XX公里XX米（处）停有单机，停车”。
列车司机:“前方XX公里XX米（处）停有单机，停车，XX（次）司机明白”。",错,,
3373,京铁师〔2012〕755号文规定：施工中区间和站内正线同时封锁施工，确因施工需要利用封锁线路进行站内转线作业时，施工负责人应提前向车站值班员提出申请，当封锁区间（站内封锁线路）有路用列车时，施工负责人通知其不得进站（不得移动），施工负责人和车站值班员分别指派胜任人员到进站信号机外（或相对处）防护，车站值班员得到防护人员确已到位的报告，向列车调度员请求调度命令后方可组织作业。站内封锁线路停留的路用列车由车站负责防护。,错,,
3374,京铁师〔2012〕755号文规定:施工行车组织道岔加锁办法，当联锁失效需对进路上道岔进行地面加锁时，由工务使用规定数量的紧固器，车务钩锁器加锁。分动外锁闭道岔紧固加锁时，工务必须对密贴和斥离尖轨进行紧固（非设备管理单位在营业线施工时，由道岔施工单位负责紧固，工务监护）。燕尾锁式外锁闭道岔由电务加卡块。,对,,
3375,京铁师〔2012〕755号文规定:施工行车组织道岔加锁办法，可单操的道岔在控制台用单操按钮锁闭。,对,,
3376,京铁师〔2012〕755号文规定:施工行车组织道岔加锁办法，可用调车信号锁闭接发列车进路。凡控制台失去表示的道岔，车务要派人确认道岔开通位置正确并地面加锁。,对,,
3377,京铁师〔2012〕755号文规定:车站信联闭设备施工后，必须封锁进行全面的联锁试验，确认联锁关系无误后方可开通使用，涉及列车进路使用的设备及时利用列车间隔进行联锁试验，列控设备须动态试验（含现场测试）正确后方可开通使用。,错,,
3378,京铁师〔2012〕755号文规定:扰动道床不能预先轧道的线路、道岔施工，开通后第一趟列车不准为载客动车组列车（其他列车除外）。,错,,
3379,京铁师〔2012〕755号文规定:速度160km/h以上区段，线路、接触网封锁施工开通后，第一趟列车不准为旅客列车。,错,,
3380,京铁师〔2012〕755号文规定:天窗点外上线作业前，驻站联络员必须携带车间批准的《天窗点外维修作业计划表》并在车站《行车设备检查登记簿》（点外上线）内登记（北京工电大修段、北京大型养路机械运用检修段天窗点外作业计划还需由设备管理单位的管辖车间负责审核签认后，由施工单位进行登记，设备管理单位负责现场监护，设备管理单位监护人员未到，严禁上线作业），车站值班员签认。,对,,
3381,京铁师〔2012〕755号文规定:普速铁路维修作业，遇有两个及以上单位在同一区间作业时，车站值班员要予以提示；施工负责人受令后，方可进行天窗作业。,对,,
3382,京铁师〔2012〕755号文规定:普速铁路维修作业，各单位影响线路开通使用的作业完毕，确认设备良好后，方可向车站值班员办理销点手续，车站值班员逐个确认作业单位全部销点后，方可报告列车调度员开通线路。,对,,
3383,京铁师〔2012〕755号文规定：综合维修天窗作业，车站值班员逐个确认作业单位全部销点后，方可向列车调度员报告综合维修天窗作业完毕，列车调度员接到报告后不再发布施工完毕开通命令（电气化区段在施工完毕后列车调度员应发布恢复送电命令），确认区间两端车站均汇报作业完毕后，按规定恢复放行列车。,对,,
3384,京铁师〔2012〕755号文规定：当在综合维修天窗内进行纳入施工计划或电报公布的施工，以及向区间放行路用列车、轨道车时，必须按封锁区间办法综合发布调度命令。,错,,
3385,京铁师〔2012〕755号文规定：如因特殊情况综合维修天窗作业不能按时完毕须延长时，施工单位应提前向车站值班员进行登记，车站值班员接报告后重新向列车调度员报告，必须经列车调度员口头准许。,错,,
3386,京铁师〔2012〕755号文规定：运统－46填写错误时，在备注栏注明“作废”字样（未设备注栏的登记错误行整行划一横线抹消），另起一行重新登记。,对,,
3387,京铁师〔2012〕755号文规定：运统－46填记错误、不标准、不清楚，车站值班员（列车调度员）可拒绝签认，驻站（所）员未持证上岗，车站值班员（列车调度员）可拒绝登记。延误检修、施工由设备管理单位或车务站段负责。,错,,
3388,京铁师〔2012〕755号文规定：行车设备发生故障时，车站值班员（设备管理单位发现故障时由设备管理单位）将发生故障时间、地点、现象等登在运统－46（故障登记），车站值班员进行签认，并及时通知有关设备部门，将通知的单位、时间、被通知人姓名一并登记齐全。,对,,
3389,京铁师〔2012〕755号文规定：故障的行车设备分阶段修复时，设备管理单位有关人员必须严格登记、签认。分阶段确认行车条件或故障影响范围，可以口头通知方式代替书面登记。,错,,
3390,京铁师〔2012〕755号文规定：行车设备发生故障危及行车安全需立即抢修时，设备管理单位除登记运统-46（故障登记）后，还需在运统-46（维修天窗）上登记要点。,对,,
3391,京铁师〔2012〕755号文规定：天窗点外上线作业前，驻站联络员在车站运统-46（点外上线）左页登记，车站值班员予以签认。作业完毕，驻站联络员在运统-46（点外上线）右页相应处销记，车站值班员予以签认。,错,,
3392,"京铁师电[2014]3107号文规定：列车运行途中，车站有关人员（其他部门人员发现时，通知车站）发现旅客列车车辆走行部有冒烟、冒火星、车轮发红等抱闸情形,要呼叫司机在就近合适地点立即紧急制动停车。",错,,
